Date,AMD,CSCO,INTC,INTU,NVDA
2017-03-09,13.329999923706055,29.23811149597168,31.51499366760254,119.97924041748047,24.341060638427734
2017-03-10,13.90999984741211,29.401172637939453,31.594181060791016,120.15235900878906,24.48432731628418
2017-03-13,14.279999732971191,29.26386260986328,30.9343204498291,120.16197967529297,25.158689498901367
2017-03-14,14.100000381469727,29.281028747558594,30.951906204223633,119.54649353027344,25.141395568847656
2017-03-15,13.979999542236328,29.384014129638672,30.88153076171875,119.89270782470703,25.331594467163086
2017-03-16,13.649999618530273,29.37542724609375,30.916723251342773,119.58495330810547,25.64283561706543
2017-03-17,13.489999771118164,29.37542724609375,31.031097412109375,119.17144775390625,26.201101303100586
2017-03-20,14.399999618530273,29.418331146240234,31.171865463256836,118.67137145996094,27.036012649536133
2017-03-21,13.819999694824219,29.075063705444336,30.828739166259766,116.41140747070312,26.161579132080078
2017-03-22,14.100000381469727,29.26386260986328,31.11907386779785,116.4787368774414,26.695131301879883
2017-03-23,13.789999961853027,29.143718719482422,31.031097412109375,115.39203643798828,26.453052520751953
2017-03-24,13.699999809265137,29.246700286865234,30.9343204498291,115.13238525390625,26.54692268371582
2017-03-27,13.699999809265137,29.16946792602539,31.13667106628418,113.91104888916016,26.73959732055664
2017-03-28,13.6899995803833,29.195215225219727,31.321434020996094,113.4782943725586,26.60126495361328
2017-03-29,13.710000038146973,28.95492172241211,31.2950439453125,113.3628921508789,26.514812469482422
2017-03-30,14.050000190734863,28.95492172241211,31.45340919494629,111.18949890136719,27.023666381835938
2017-03-31,14.550000190734863,29.006412506103516,31.734954833984375,111.54530334472656,26.907567977905273
2017-04-03,14.640000343322754,28.81761932373047,31.814138412475586,111.71842193603516,26.771709442138672
2017-04-04,14.15999984741211,28.921493530273438,31.919715881347656,111.58377838134766,24.894384384155273
2017-04-05,14.170000076293945,28.566572189331055,31.86692237854004,112.0838623046875,24.70911407470703
2017-04-06,13.270000457763672,28.635826110839844,31.699750900268555,113.62705993652344,24.88943862915039
2017-04-07,13.520000457763672,28.531946182250977,31.699750900268555,114.25396728515625,24.783220291137695
2017-04-10,13.100000381469727,28.575225830078125,31.49740219116211,114.4083023071289,24.150854110717773
2017-04-11,13.100000381469727,28.497318267822266,31.444608688354492,114.4661636352539,24.237314224243164
2017-04-12,12.760000228881836,28.237619400024414,31.347822189331055,113.64634704589844,24.037227630615234
2017-04-13,12.3100004196167,28.064491271972656,31.013504028320312,113.70420837402344,23.58765411376953
2017-04-17,12.789999961853027,28.22896957397461,31.21585464477539,114.4275894165039,24.511503219604492
2017-04-18,12.949999809265137,28.280906677246094,31.47100257873535,115.11236572265625,24.526325225830078
2017-04-19,12.84000015258789,28.263593673706055,31.594181060791016,114.74588012695312,24.622657775878906
2017-04-20,13.109999656677246,28.419414520263672,31.83173179626465,114.07073211669922,25.01294708251953
2017-04-21,13.0,28.410757064819336,31.95490264892578,114.15753936767578,25.1166934967041
2017-04-24,13.130000114440918,28.808958053588867,32.333221435546875,114.5433349609375,25.430404663085938
2017-04-25,13.489999771118164,28.93014144897461,32.438804626464844,114.8519515991211,25.872570037841797
2017-04-26,13.40999984741211,28.91283416748047,32.49159240722656,111.69806671142578,25.694711685180664
2017-04-27,13.619999885559082,29.21581268310547,32.93149948120117,121.15009307861328,26.09488296508789
2017-04-28,13.300000190734863,29.492815017700195,31.805322647094727,120.7643051147461,25.763879776000977
2017-05-01,13.619999885559082,29.406259536743164,31.94610595703125,121.06329345703125,26.34189224243164
2017-05-02,10.319999694824219,29.639986038208008,32.52677917480469,121.43944549560547,25.561330795288086
2017-05-03,10.390000343322754,29.648643493652344,32.777610778808594,121.14046478271484,25.75152587890625
2017-05-04,10.100000381469727,29.588043212890625,32.662391662597656,121.4780044555664,25.652721405029297
2017-05-05,10.1899995803833,29.76983070373535,32.635807037353516,121.66127014160156,25.655193328857422
2017-05-08,10.039999961853027,29.683263778686523,32.38762664794922,121.69021606445312,25.385940551757812
2017-05-09,10.180000305175781,29.345659255981445,32.236934661865234,122.23033142089844,25.427934646606445
2017-05-10,10.789999961853027,29.207157135009766,31.917861938476562,122.57756805419922,29.9606990814209
2017-05-11,11.069999694824219,29.1119327545166,31.634212493896484,122.37500762939453,31.247655868530273
2017-05-12,11.260000228881836,28.95611572265625,31.49239730834961,122.01814270019531,31.591014862060547
2017-05-15,11.420000076293945,29.631324768066406,31.581035614013672,123.098388671875,33.1768684387207
2017-05-16,12.75,29.691919326782227,31.74945068359375,122.97301483154297,33.794403076171875
2017-05-17,11.199999809265137,29.276409149169922,31.05808448791504,120.89933013916016,31.54901695251465
2017-05-18,11.279999732971191,27.164209365844727,31.21763038635254,120.70643615722656,32.870567321777344
2017-05-19,11.40999984741211,27.017053604125977,31.377172470092773,120.92826843261719,33.62969970703125
2017-05-22,11.039999961853027,27.346004486083984,31.70512580871582,122.64510345458984,34.3468017578125
2017-05-23,10.890000343322754,27.49315643310547,31.784900665283203,124.56442260742188,33.884403228759766
2017-05-24,10.890000343322754,27.259435653686523,32.015350341796875,132.93621826171875,34.26520919799805
2017-05-25,10.979999542236328,27.216154098510742,32.13944625854492,133.44740295410156,34.18854522705078
2017-05-26,11.0,27.268091201782227,32.13944625854492,133.64031982421875,35.073795318603516
2017-05-30,11.119999885559082,27.423906326293945,32.06853485107422,135.07740783691406,35.82304382324219
2017-05-31,11.1899995803833,27.294065475463867,32.006500244140625,135.6464385986328,35.6944580078125
2017-06-01,10.930000305175781,27.545101165771484,32.015350341796875,136.31198120117188,35.69693374633789
2017-06-02,10.899999618530273,27.683605194091797,32.192626953125,137.73939514160156,35.518890380859375
2017-06-05,11.239999771118164,27.49315643310547,32.21034622192383,137.58506774902344,36.59949493408203
2017-06-06,12.029999732971191,27.320032119750977,32.02422332763672,136.60130310058594,36.43381881713867
2017-06-07,12.380000114440918,27.363311767578125,32.13944625854492,136.9292449951172,36.87397003173828
2017-06-08,12.899999618530273,27.363311767578125,32.334442138671875,137.64300537109375,39.549522399902344
2017-06-09,12.279999732971191,27.155559539794922,31.651945114135742,135.2317657470703,36.99266052246094
2017-06-12,12.09000015258789,27.051679611206055,31.66967010498047,134.77842712402344,37.08415985107422
2017-06-13,11.960000038146973,27.441225051879883,31.802629470825195,134.91342163085938,37.437767028808594
2017-06-14,11.770000457763672,27.354656219482422,31.49239730834961,135.21243286132812,37.51689529418945
2017-06-15,11.5,27.33734703063965,31.29740333557129,135.02919006347656,37.6776237487793
2017-06-16,11.4399995803833,27.380624771118164,31.208763122558594,134.53732299804688,37.49217224121094
2017-06-19,11.930000305175781,27.6922607421875,31.474668502807617,135.7525634765625,38.90164566040039
2017-06-20,12.640000343322754,27.57107162475586,30.898544311523438,135.19313049316406,38.84477615356445
2017-06-21,13.979999542236328,27.562414169311523,30.650358200073242,135.27029418945312,39.433292388916016
2017-06-22,14.380000114440918,27.57107162475586,30.455358505249023,135.01956176757812,39.16128921508789
2017-06-23,14.170000076293945,27.77882957458496,30.304670333862305,135.4149627685547,38.03865051269531
2017-06-26,14.079999923706055,27.90868377685547,30.19831085205078,133.4859619140625,37.623226165771484
2017-06-27,13.399999618530273,27.49315643310547,29.826045989990234,130.4864044189453,36.245906829833984
2017-06-28,13.229999542236328,27.77017593383789,30.313549041748047,130.56358337402344,37.52430725097656
2017-06-29,12.600000381469727,27.1901798248291,29.728544235229492,128.3741912841797,36.27062225341797
2017-06-30,12.479999542236328,27.094961166381836,29.90581703186035,128.09446716308594,35.74638748168945
2017-07-03,12.149999618530273,27.12093162536621,29.657638549804688,127.00459289550781,34.453125
2017-07-05,13.1899995803833,27.18209457397461,30.437625885009766,127.29393005371094,35.373008728027344
2017-07-06,13.020000457763672,26.841331481933594,29.808313369750977,126.77178955078125,35.47933578491211
2017-07-07,13.359999656677246,26.998605728149414,30.02989959716797,127.54539489746094,36.290401458740234
2017-07-10,13.8100004196167,27.068506240844727,29.826045989990234,127.51631927490234,38.006507873535156
2017-07-11,13.890000343322754,27.16461944580078,30.065357208251953,127.99018859863281,38.54557418823242
2017-07-12,14.289999961853027,27.225778579711914,30.35785484313965,129.07321166992188,40.18501281738281
2017-07-13,13.529999732971191,27.32189178466797,30.348997116088867,128.02883911132812,39.720130920410156
2017-07-14,13.920000076293945,27.452951431274414,30.738996505737305,128.49301147460938,40.78837966918945
2017-07-17,13.800000190734863,27.52285385131836,30.5528564453125,128.6767578125,40.61528396606445
2017-07-18,13.479999542236328,27.531587600708008,30.606037139892578,129.23756408691406,41.03812789916992
2017-07-19,13.550000190734863,27.87234878540039,30.63263511657715,130.7267303466797,40.825462341308594
2017-07-20,13.800000190734863,27.83740234375,30.80103874206543,130.88145446777344,41.41893005371094
2017-07-21,13.880000114440918,27.819929122924805,30.783313751220703,130.38829040527344,41.567298889160156
2017-07-24,14.15999984741211,27.83740234375,30.57945442199707,131.75173950195312,41.08510208129883
2017-07-25,14.109999656677246,28.0645694732666,30.730125427246094,132.3222198486328,40.88728713989258
2017-07-26,14.760000228881836,27.66265106201172,30.80103874206543,132.61233520507812,41.35958480834961
2017-07-27,14.119999885559082,27.584012985229492,30.99604034423828,132.3512725830078,39.9946174621582
2017-07-28,13.949999809265137,27.54033088684082,31.29740333557129,131.161865234375,40.649898529052734
2017-07-31,13.609999656677246,27.479167938232422,31.43922233581543,132.68002319335938,40.18501281738281
2017-08-01,13.710000038146973,27.653913497924805,32.21922302246094,132.8927764892578,40.67462921142578
2017-08-02,13.369999885559082,27.54033088684082,32.47626495361328,132.02249145507812,40.649898529052734
2017-08-03,13.239999771118164,27.57527732849121,32.58610534667969,132.61233520507812,41.16669845581055
2017-08-04,13.119999885559082,27.78497314453125,32.41642379760742,132.38026428222656,41.347225189208984
2017-08-07,13.430000305175781,27.819929122924805,32.53252410888672,132.1385040283203,42.61823272705078
2017-08-08,13.109999656677246,27.671384811401367,32.51465606689453,131.6840057373047,42.11130905151367
2017-08-09,12.829999923706055,27.62769889831543,32.67539596557617,132.3029022216797,42.55887985229492
2017-08-10,12.119999885559082,27.085975646972656,32.2735481262207,130.6977081298828,40.73644256591797
2017-08-11,12.229999542236328,27.49663734436035,32.032440185546875,132.0902099609375,38.56535720825195
2017-08-14,12.760000228881836,27.819929122924805,32.452144622802734,134.30458068847656,41.641483306884766
2017-08-15,13.020000457763672,28.038354873657227,32.14852523803711,132.9314727783203,41.290340423583984
2017-08-16,12.630000114440918,28.256793975830078,31.97885513305664,133.36659240722656,40.837825775146484
2017-08-17,12.34000015258789,27.120933532714844,31.407320022583008,130.02085876464844,39.92784118652344
2017-08-18,12.369999885559082,26.535526275634766,31.26444435119629,129.682373046875,39.93527603149414
2017-08-21,12.050000190734863,26.80638313293457,31.184064865112305,131.42294311523438,39.35417175292969
2017-08-22,12.170000076293945,27.32189178466797,30.942956924438477,133.5890350341797,40.23030090332031
2017-08-23,12.479999542236328,27.01607894897461,30.951887130737305,131.04583740234375,41.03466033935547
2017-08-24,12.5,27.295679092407227,30.996536254882812,130.86212158203125,40.88368606567383
2017-08-25,12.430000305175781,27.470430374145508,30.960813522338867,132.81544494628906,40.542144775390625
2017-08-28,12.229999542236328,27.557802200317383,30.942956924438477,133.3472900390625,40.82923889160156
2017-08-29,12.149999618530273,27.50537872314453,31.01439666748047,133.45361328125,40.76240921020508
2017-08-30,12.670000076293945,27.950984954833984,31.157272338867188,135.3489227294922,41.00495529174805
2017-08-31,13.0,28.14320945739746,31.318016052246094,136.78005981445312,41.93553161621094
2017-09-01,13.1899995803833,28.221845626831055,31.335880279541016,137.2152099609375,42.18798065185547
2017-09-05,12.920000076293945,27.62769889831543,31.27337646484375,136.86708068847656,41.06188201904297
2017-09-06,12.859999656677246,27.84613800048828,31.93419647216797,136.48033142089844,41.037132263183594
2017-09-07,12.630000114440918,27.750024795532227,31.737747192382812,136.34494018554688,41.22770309448242
2017-09-08,12.25,27.50537872314453,31.425186157226562,136.88641357421875,40.512447357177734
2017-09-11,12.550000190734863,28.125734329223633,31.943126678466797,137.9307861328125,41.826637268066406
2017-09-12,12.300000190734863,28.317956924438477,32.22889709472656,137.6793670654297,41.97761535644531
2017-09-13,12.220000267028809,28.116994857788086,32.44322204589844,137.3699188232422,42.16571044921875
2017-09-14,12.260000228881836,28.125734329223633,32.577171325683594,137.38925170898438,41.925636291503906
2017-09-15,12.520000457763672,28.344167709350586,33.041534423828125,137.4376220703125,44.57630920410156
2017-09-18,13.079999923706055,28.41407012939453,33.041534423828125,139.052490234375,46.41767120361328
2017-09-19,13.119999885559082,28.387853622436523,33.246925354003906,140.54159545898438,46.36817932128906
2017-09-20,13.739999771118164,28.483966827392578,33.104042053222656,140.183837890625,45.994449615478516
2017-09-21,13.40999984741211,28.571346282958984,33.22013854980469,139.7196807861328,44.737178802490234
2017-09-22,13.300000190734863,29.15675163269043,33.20227813720703,141.48928833007812,44.30159378051758
2017-09-25,12.609999656677246,29.462556838989258,33.184425354003906,139.96141052246094,42.32163619995117
2017-09-26,12.449999809265137,29.49750518798828,33.46125411987305,139.99049377441406,42.559226989746094
2017-09-27,12.739999771118164,29.252859115600586,33.523765563964844,139.59397888183594,43.49228286743164
2017-09-28,12.739999771118164,29.139272689819336,33.78274154663086,137.61166381835938,43.47990798950195
2017-09-29,12.75,29.383922576904297,34.00599670410156,137.44729614257812,44.24467086791992
2017-10-02,12.710000038146973,29.48876953125,34.863285064697266,137.06048583984375,44.30159378051758
2017-10-03,13.420000076293945,29.576143264770508,35.166908264160156,137.16688537597656,44.39316177368164
2017-10-04,13.3100004196167,29.470388412475586,35.13119125366211,137.9597930908203,44.764400482177734
2017-10-05,13.34000015258789,29.602582931518555,35.30086135864258,138.14352416992188,44.73965072631836
2017-10-06,13.229999542236328,29.743589401245117,35.390167236328125,139.8015899658203,44.87083435058594
2017-10-09,13.470000267028809,29.752403259277344,35.595558166503906,139.5882568359375,45.883087158203125
2017-10-10,13.699999809265137,29.56733512878418,35.40802764892578,139.8015899658203,46.75921630859375
2017-10-11,13.880000114440918,29.602582931518555,35.0954704284668,139.29737854003906,47.25667953491211
2017-10-12,14.199999809265137,29.31175422668457,34.99724197387695,141.43060302734375,47.27894592285156
2017-10-13,14.220000267028809,29.496828079223633,35.425880432128906,141.22691345214844,48.1600341796875
2017-10-16,14.260000228881836,29.558515548706055,35.50625991821289,140.34458923339844,48.986671447753906
2017-10-17,14.15999984741211,29.611391067504883,35.533050537109375,141.0814971923828,48.9421272277832
2017-10-18,14.069999694824219,29.56733512878418,35.94384765625,141.34332275390625,48.900054931640625
2017-10-19,13.949999809265137,29.743589401245117,35.80095672607422,142.16749572753906,48.95449447631836
2017-10-20,13.8100004196167,30.18423843383789,36.104583740234375,143.47650146484375,48.73174285888672
2017-10-23,14.100000381469727,30.272363662719727,36.4617805480957,142.8462371826172,48.662452697753906
2017-10-24,14.25,30.475069046020508,36.56895065307617,144.1067657470703,49.17228317260742
2017-10-25,12.329999923706055,30.228300094604492,36.41713333129883,144.9212646484375,47.92985916137695
2017-10-26,12.010000228881836,30.20185661315918,36.926143646240234,146.73446655273438,48.432281494140625
2017-10-27,11.84000015258789,30.342870712280273,39.64985656738281,148.7997589111328,49.95933151245117
2017-10-30,10.890000343322754,29.99916648864746,39.6230583190918,146.85079956054688,50.449363708496094
2017-10-31,10.989999771118164,30.096107482910156,40.62322998046875,146.43385314941406,51.18442916870117
2017-11-01,10.800000190734863,30.510313034057617,41.71271514892578,146.7635498046875,51.28094482421875
2017-11-02,10.850000381469727,30.14897918701172,42.06098175048828,147.52955627441406,50.96910095214844
2017-11-03,11.119999885559082,30.378122329711914,41.382293701171875,148.9743194580078,51.64971923828125
2017-11-06,11.930000305175781,30.32524299621582,41.950927734375,148.04347229003906,51.882354736328125
2017-11-07,12.050000190734863,30.316429138183594,42.022789001464844,147.87860107421875,52.476348876953125
2017-11-08,11.710000038146973,30.40456199645996,41.950927734375,148.31495666503906,51.76603698730469
2017-11-09,11.119999885559082,30.007980346679688,41.59160232543945,147.78164672851562,50.81565856933594
2017-11-10,11.260000228881836,29.955101013183594,40.944828033447266,148.6446075439453,53.493553161621094
2017-11-13,11.09000015258789,29.919843673706055,41.097530364990234,150.1863250732422,52.62485122680664
2017-11-14,11.119999885559082,29.99916648864746,41.196353912353516,150.4966278076172,53.00846862792969
2017-11-15,11.069999694824219,30.060855865478516,40.8370246887207,149.18763732910156,51.9689826965332
2017-11-16,11.25,31.620742797851562,41.0077018737793,150.9232635498047,52.37240219116211
2017-11-17,11.380000114440918,31.63836669921875,40.091434478759766,151.7959442138672,52.310523986816406
2017-11-20,11.34000015258789,32.167144775390625,40.08245086669922,152.98863220214844,52.983707427978516
2017-11-21,11.399999618530273,32.29933547973633,40.36990737915039,147.1804656982422,53.471275329589844
2017-11-22,11.369999885559082,32.123069763183594,40.109397888183594,147.0253448486328,53.23103713989258
2017-11-24,11.380000114440918,32.158329010009766,40.1992301940918,149.23609924316406,53.733802795410156
2017-11-27,11.550000190734863,32.49320983886719,39.96567153930664,150.07000732421875,53.0353889465332
2017-11-28,11.170000076293945,33.25113296508789,40.1812629699707,151.0590057373047,52.18588638305664
2017-11-29,10.829999923706055,33.03080749511719,39.4805793762207,149.53668212890625,48.646728515625
2017-11-30,10.890000343322754,32.87216567993164,40.28007125854492,152.44558715820312,49.70921325683594
2017-12-01,10.729999542236328,33.13656997680664,40.13634490966797,151.6892852783203,48.958778381347656
2017-12-04,10.029999732971191,33.24232482910156,39.96567153930664,149.84693908691406,46.22949981689453
2017-12-05,9.90999984741211,32.88099670410156,39.02244567871094,149.77911376953125,46.49698257446289
2017-12-06,10.0,32.9691162109375,39.03142547607422,151.44686889648438,46.873435974121094
2017-12-07,10.039999961853027,32.96030044555664,38.69904708862305,150.83599853515625,47.549564361572266
2017-12-08,9.9399995803833,33.145381927490234,38.941593170166016,150.51600646972656,47.42573547363281
2017-12-11,10.15999984741211,33.453819274902344,39.22007369995117,150.95237731933594,48.21083450317383
2017-12-12,9.899999618530273,33.409759521484375,38.92362976074219,151.11721801757812,47.264739990234375
2017-12-13,10.109999656677246,33.62127685546875,38.93260955810547,151.7280731201172,46.110618591308594
2017-12-14,10.130000114440918,33.40095138549805,38.86074447631836,151.44686889648438,46.18244552612305
2017-12-15,10.289999961853027,33.656532287597656,40.02854919433594,154.80181884765625,47.44306945800781
2017-12-18,10.979999542236328,33.91210174560547,41.5556640625,156.2368621826172,49.01327133178711
2017-12-19,10.949999809265137,33.75346755981445,42.25634765625,155.02481079101562,48.569950103759766
2017-12-20,10.979999542236328,34.141231536865234,42.723472595214844,154.51092529296875,48.740840911865234
2017-12-21,10.890000343322754,33.95615768432617,42.004817962646484,153.80308532714844,48.515464782714844
2017-12-22,10.539999961853027,33.97378921508789,41.950927734375,153.6866912841797,48.361907958984375
2017-12-26,10.460000038146973,33.91210174560547,41.39396667480469,154.10365295410156,48.899349212646484
2017-12-27,10.529999732971191,33.98260498046875,41.420921325683594,153.9097442626953,48.83247375488281
2017-12-28,10.550000190734863,34.00904083251953,41.519737243652344,153.7642822265625,48.88943099975586
2017-12-29,10.279999732971191,33.75346755981445,41.4658317565918,152.98863220214844,47.92353820800781
2018-01-02,10.979999542236328,34.24699020385742,42.08566665649414,153.90005493164062,49.37239456176758
2018-01-03,11.550000190734863,34.52018356323242,40.65736770629883,154.32664489746094,52.62178039550781
2018-01-04,12.119999885559082,34.617855072021484,39.91176223754883,157.09011840820312,52.89916229248047
2018-01-05,11.880000114440918,35.0973014831543,40.19023895263672,159.12637329101562,53.34743881225586
2018-01-08,12.279999732971191,35.461326599121094,40.19023895263672,159.2233428955078,54.98204040527344
2018-01-09,11.819999694824219,35.23935317993164,39.18413543701172,160.2244415283203,54.96717834472656
2018-01-10,11.960000038146973,35.4346923828125,38.178043365478516,158.92202758789062,55.39812088012695
2018-01-11,12.140000343322754,35.60338592529297,38.99549102783203,158.42636108398438,55.4971923828125
2018-01-12,12.020000457763672,36.28704071044922,38.84278106689453,159.8939666748047,55.22475814819336
2018-01-16,11.90999984741211,35.994049072265625,38.752952575683594,157.73623657226562,54.51396560668945
2018-01-17,12.180000305175781,36.58003616333008,39.87582778930664,159.68011474609375,55.655696868896484
2018-01-18,12.470000267028809,36.668819427490234,39.95669174194336,159.78704833984375,55.58635330200195
2018-01-19,12.59000015258789,36.65993881225586,40.26211166381836,163.0333251953125,56.990623474121094
2018-01-22,12.649999618530273,36.98844909667969,41.097530364990234,163.93722534179688,57.87727737426758
2018-01-23,12.9399995803833,37.37911605834961,41.375999450683594,163.73313903808594,59.17008972167969
2018-01-24,12.710000038146973,37.44126510620117,40.88193893432617,162.84864807128906,58.39984893798828
2018-01-25,12.40999984741211,37.20154571533203,40.693294525146484,163.111083984375,58.53607177734375
2018-01-26,12.949999809265137,37.787532806396484,44.98720932006836,165.65757751464844,60.2647819519043
2018-01-29,13.319999694824219,38.04500961303711,44.89737319946289,164.4620819091797,61.136573791503906
2018-01-30,12.869999885559082,37.512306213378906,43.82838439941406,163.7720184326172,60.11370086669922
2018-01-31,13.739999771118164,36.88191604614258,43.24447250366211,163.18882751464844,60.87651443481445
2018-02-01,13.25,37.02397155761719,42.8043212890625,161.00198364257812,59.563880920410156
2018-02-02,12.449999809265137,36.34031295776367,41.45685577392578,158.83453369140625,57.835166931152344
2018-02-05,11.569999694824219,34.43140411376953,39.99261474609375,153.22640991210938,52.92641067504883
2018-02-06,11.649999618530273,35.6655387878418,40.61665344238281,156.35610961914062,55.868690490722656
2018-02-07,11.600000381469727,35.81646728515625,40.878929138183594,156.76429748535156,56.66618347167969
2018-02-08,11.220000267028809,34.422523498535156,38.663150787353516,148.46395874023438,53.87249755859375
2018-02-09,11.3100004196167,35.0973014831543,39.74842834472656,152.65301513671875,57.4785270690918
2018-02-12,11.680000305175781,36.04730987548828,40.54430389404297,154.90789794921875,56.47547912597656
2018-02-13,11.779999732971191,36.60667037963867,40.20967102050781,154.88848876953125,57.61474609375
2018-02-14,12.199999809265137,37.37023162841797,41.041717529296875,159.3010711669922,59.79173278808594
2018-02-15,12.1899995803833,39.137088775634766,41.530094146728516,164.5592803955078,61.04988098144531
2018-02-16,11.819999694824219,39.35906219482422,41.20451354980469,166.87246704101562,60.39108657836914
2018-02-20,12.020000457763672,39.11932373046875,41.89185333251953,168.6997528076172,61.688865661621094
2018-02-21,11.720000267028809,38.45343017578125,41.548179626464844,168.45680236816406,59.814022064208984
2018-02-22,11.84000015258789,38.12491989135742,41.421566009521484,167.27098083496094,60.00980758666992
2018-02-23,12.069999694824219,39.066062927246094,43.16706085205078,166.95997619628906,60.94655990600586
2018-02-26,12.420000076293945,40.273563385009766,44.41514587402344,167.824951171875,61.1076545715332
2018-02-27,12.529999732971191,39.98944091796875,45.138648986816406,165.57012939453125,60.97877883911133
2018-02-28,12.109999656677246,39.75859832763672,44.57793045043945,162.1780242919922,59.97262954711914
2018-03-01,11.899999618530273,38.88848876953125,43.26654815673828,159.72872924804688,57.54646301269531
2018-03-02,11.8100004196167,39.11932373046875,44.29756546020508,164.10243225097656,58.6195182800293
2018-03-05,11.90999984741211,39.52774429321289,44.99396514892578,165.4048614501953,58.398963928222656
2018-03-06,11.760000228881836,39.32353591918945,45.862178802490234,164.70510864257812,60.01227569580078
2018-03-07,12.239999771118164,39.24363708496094,46.41386413574219,165.87139892578125,59.9329833984375
2018-03-08,11.970000267028809,39.367923736572266,45.88931655883789,166.65869140625,59.769412994384766
2018-03-09,11.699999809265137,40.28243637084961,47.20069122314453,172.19871520996094,60.79787063598633
